Nombre,Fecha,Axis,Diametro,Peso,Anverso,Reverso
Silver Denarius of Diadumenian- Rome- AD 217 - AD 218. 1954.203.238 ,AD-217,6,21.0,3.24,http://numismatics.org/collectionimages/19501999/1954/1954.203.238.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1954/1954.203.238.rev.width350.jpg
Bronze As of Titus- Rome- AD 80 - AD 81. 1944.100.41807 ,AD-80,6,25.0,10.57,http://numismatics.org/collectionimages/19001949/1944/1944.100.41807.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.41807.rev.width350.jpg
Bronze Sestertius of Antoninus Pius- Rome- AD 145 - AD 161. 1944.100.48254 ,AD-145,12,30.0,26.21,http://numismatics.org/collectionimages/19001949/1944/1944.100.48254.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.48254.rev.width350.jpg
Bronze Dupondius of Augustus- Lugdunum- AD 12 - AD 14. 1944.100.39261 ,AD-12,9,27.5,11.19,http://numismatics.org/collectionimages/19001949/1944/1944.100.39261.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39261.rev.width350.jpg
Bronze AE3 of Constantine I- Arelate- AD 320 - AD 321. 1957.159.36 ,AD-320,11,19.0,3.09,http://numismatics.org/collectionimages/19501999/1957/1957.159.36.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1957/1957.159.36.rev.width350.jpg
Silver Denarius of Domitian- Rome- AD 95 - AD 96. 1999.33.1 ,AD-95,6,19.0,3.06,http://numismatics.org/collectionimages/19501999/1999/1999.33.1.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1999/1999.33.1.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 139. 1956.127.340 ,AD-139.,6,16.0,3.92,http://numismatics.org/collectionimages/19501999/1956/1956.127.340.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.340.rev.width350.jpg
Bronze As of Hadrian- Rome- AD 134 - AD 138. 1944.100.47438 ,AD-134,6,27.0,12.08,http://numismatics.org/collectionimages/19001949/1944/1944.100.47438.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.47438.rev.width350.jpg
Silver Antoninianus of Probus- Antioch- AD 276 - AD 282. 1944.100.36202 ,AD-276,11,20.4,3.61,http://numismatics.org/collectionimages/19001949/1944/1944.100.36202.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.36202.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 141. 1956.127.558 ,AD-141.,6,16.5,2.71,http://numismatics.org/collectionimages/19501999/1956/1956.127.558.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.558.rev.width350.jpg
Silver Denarius of Trajan- Rome- AD 114 - AD 117. 1948.19.1163 ,AD-114,6,19.0,3.11,http://numismatics.org/collectionimages/19001949/1948/1948.19.1163.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.1163.rev.width350.jpg
Silver Denarius of Hadrian- Rome- AD 119 - AD 122. 1956.127.120 ,AD-119,7,18.5,3.37,http://numismatics.org/collectionimages/19501999/1956/1956.127.120.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.120.rev.width350.jpg
Silver Denarius of Severus Alexander- Rome- AD 222 - AD 228. 1948.19.1836 ,AD-222,12,19.0,3.09,http://numismatics.org/collectionimages/19001949/1948/1948.19.1836.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.1836.rev.width350.jpg
Silver Denarius of Trajan- Rome- AD 103 - AD 111. 1944.100.43549 ,AD-103,6,19.0,3.14,http://numismatics.org/collectionimages/19001949/1944/1944.100.43549.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.43549.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 141. 1948.78.15 ,AD-141.,12,18.0,3.38,http://numismatics.org/collectionimages/19001949/1948/1948.78.15.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.78.15.rev.width350.jpg
Silver Antoninianus of Probus- Antioch- AD 276 - AD 282. 1944.100.36088 ,AD-276,12,22.5,3.82,http://numismatics.org/collectionimages/19001949/1944/1944.100.36088.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.36088.rev.width350.jpg
Silver Denarius of Trajan- Rome- AD 98 - AD 99. 1956.127.1380 ,AD-98,6,19.0,3.21,http://numismatics.org/collectionimages/19501999/1956/1956.127.1380.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.1380.rev.width350.jpg
Bronze AE3 of Constantine I- Antioch- AD 335 - AD 337. 1948.4.4 ,AD-335,12,14.5,1.61,http://numismatics.org/collectionimages/19001949/1948/1948.4.4.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.4.4.rev.width350.jpg
Bronze As of Antoninus Pius- Rome- AD 140 - AD 144. 1944.100.48230 ,AD-140,6,27.0,10.52,http://numismatics.org/collectionimages/19001949/1944/1944.100.48230.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.48230.rev.width350.jpg
Bronze AE3 of Constans- Siscia- AD 347 - AD 348. 1948.19.749 ,AD-347,2,16.0,1.59,http://numismatics.org/collectionimages/19001949/1948/1948.19.749.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.749.rev.width350.jpg
Silver Antoninianus of Probus- Antioch- AD 276 - AD 282. 1944.100.36104 ,AD-276,5,22.0,3.34,http://numismatics.org/collectionimages/19001949/1944/1944.100.36104.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.36104.rev.width350.jpg
Silver Denarius of Marcus Aurelius- Rome- AD 161 - AD 176. 1956.127.946 ,AD-161,12,17.5,3.26,http://numismatics.org/collectionimages/19501999/1956/1956.127.946.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.946.rev.width350.jpg
Bronze AE3 of Constantine I- Cyzicus- AD 325 - AD 326. 1944.100.8891 ,AD-325,4,19.5,3.37,http://numismatics.org/collectionimages/19001949/1944/1944.100.8891.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.8891.rev.width350.jpg
Bronze As- Rome- 154 B.C.. 1954.18.27 ,154-B.C..,4,33.3,22.85,http://numismatics.org/collectionimages/19501999/1954/1954.18.27.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1954/1954.18.27.rev.width350.jpg
Silver Denarius of Trajan- Rome- AD 114 - AD 117. 1960.170.221 ,AD-114,6,18.0,3.35,http://numismatics.org/collectionimages/19501999/1960/1960.170.221.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1960/1960.170.221.rev.width350.jpg
Silver Denarius of Antoninus Pius- Rome- AD 141. 1956.127.673 ,AD-141.,12,17.5,3.34,http://numismatics.org/collectionimages/19501999/1956/1956.127.673.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.673.rev.width350.jpg
Bronze Quadrans of Augustus- Rome- 5 BC. 1944.100.38409 ,5-BC.,2,17.0,2.23,http://numismatics.org/collectionimages/19001949/1944/1944.100.38409.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.38409.rev.width350.jpg
Silver Denarius of Trajan- Rome- AD 103 - AD 111. 1948.19.1144 ,AD-103,7,18.0,3.19,http://numismatics.org/collectionimages/19001949/1948/1948.19.1144.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.1144.rev.width350.jpg
Bronze AE1 of Diocletian- Heraclea- AD 297 - AD 298. 1944.100.3911 ,AD-297,12,28.0,10.43,http://numismatics.org/collectionimages/19001949/1944/1944.100.3911.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.3911.rev.width350.jpg
Silver Antoninianus of Probus- Antioch- AD 276 - AD 282. 1944.100.36159 ,AD-276,10,21.25,4.42,http://numismatics.org/collectionimages/19001949/1944/1944.100.36159.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.36159.rev.width350.jpg
Bronze AE3 of Constantine I- Constantinople- AD 327 - AD 328. 1944.100.9157 ,AD-327,12,20.0,3.3,http://numismatics.org/collectionimages/19001949/1944/1944.100.9157.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.9157.rev.width350.jpg
Silver Antoninianus of Aurelian- Uncertain value- AD 270 - AD 275. 1948.19.941 ,AD-270,2,22.75,3.76,http://numismatics.org/collectionimages/19001949/1948/1948.19.941.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.941.rev.width350.jpg
Silver Denarius of Titus- Rome- AD 79. 1944.100.41638 ,AD-79.,6,18.0,3.12,http://numismatics.org/collectionimages/19001949/1944/1944.100.41638.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.41638.rev.width350.jpg
Silver Antoninianus of Probus- Tripolis- AD 276 - AD 282. 1944.100.36283 ,AD-276,6,21.6,3.57,http://numismatics.org/collectionimages/19001949/1944/1944.100.36283.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.36283.rev.width350.jpg
Silver Denarius of Hadrian- Rome- AD 134 - AD 138. 1948.19.1224 ,AD-134,6,17.5,3.3,http://numismatics.org/collectionimages/19001949/1948/1948.19.1224.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.1224.rev.width350.jpg
Silver Denarius of Hadrian- Rome- AD 125 - AD 128. 1956.127.158 ,AD-125,6,18.0,3.2,http://numismatics.org/collectionimages/19501999/1956/1956.127.158.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.158.rev.width350.jpg
Silver Antoninianus of Gordian III- Rome- AD 238 - AD 239. 1948.19.450 ,AD-238,12,22.0,5.57,http://numismatics.org/collectionimages/19001949/1948/1948.19.450.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.450.rev.width350.jpg
Silver Denarius of Claudius- Rome- AD 46 - AD 47. 1944.100.39355 ,AD-46,6,18.0,3.69,http://numismatics.org/collectionimages/19001949/1944/1944.100.39355.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39355.rev.width350.jpg
Silver Denarius of Marcus Aurelius- Rome- AD 161 - AD 175. 1956.127.966 ,AD-161,12,18.5,3.36,http://numismatics.org/collectionimages/19501999/1956/1956.127.966.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.966.rev.width350.jpg
Bronze As of Claudius- Rome- AD 41 - AD 50. 1944.100.39388 ,AD-41,6,28.0,12.0,http://numismatics.org/collectionimages/19001949/1944/1944.100.39388.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.39388.rev.width350.jpg
Bronze AE3 of Licinius- Cyzicus- AD 317 - AD 320. 1944.100.8728 ,AD-317,6,19.5,3.6,http://numismatics.org/collectionimages/19001949/1944/1944.100.8728.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.8728.rev.width350.jpg
Bronze AE3 of Constantine I- Alexandria- AD 333 - AD 335. 1963.237.40 ,AD-333,6,17.0,2.89,http://numismatics.org/collectionimages/19501999/1963/1963.237.40.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1963/1963.237.40.rev.width350.jpg
Silver Denarius of Trajan- Rome- AD 114. 1956.127.1676 ,AD-114.,6,17.0,3.36,http://numismatics.org/collectionimages/19501999/1956/1956.127.1676.obv.width350.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.127.1676.rev.width350.jpg
Bronze AE3 of Constantius II- Constantinople- AD 347 - AD 348. 1948.19.775 ,AD-347,6,14.0,1.95,http://numismatics.org/collectionimages/19001949/1948/1948.19.775.obv.width350.jpg,http://numismatics.org/collectionimages/19001949/1948/1948.19.775.rev.width350.jpg
